"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.596552199E1,-3.591156006E-1,6.019439697E-1,9.334106445E-1,1.167285736E0
3.597052687E1,-3.543243408E-1,4.735870361E-1,9.019775391E-1,1.078607389E0
3.597556227E1,-3.474121094E-1,3.420257568E-1,8.742828369E-1,1.001023112E0
3.598056716E1,-3.394165039E-1,2.141876221E-1,8.519134521E-1,9.417199321E-1
3.598560256E1,-3.298339844E-1,9.275817871E-2,8.332672119E-1,9.009599233E-1
3.599060744E1,-3.181152344E-1,-1.750183105E-2,8.178253174E-1,8.776912135E-1
3.599564284E1,-3.010711670E-1,-1.170959473E-1,8.061065674E-1,8.684256482E-1
3.600064772E1,-2.770996094E-1,-2.071228027E-1,7.970581055E-1,8.688991152E-1
3.600568312E1,-2.504730225E-1,-2.902069092E-1,7.879943848E-1,8.762944343E-1
3.601068800E1,-2.286224365E-1,-3.669128418E-1,7.778778076E-1,8.899365907E-1
3.601572340E1,-2.126464844E-1,-4.382781982E-1,7.629699707E-1,9.052234434E-1
3.602072829E1,-1.977386475E-1,-5.021972656E-1,7.427215576E-1,9.181165386E-1
3.602576369E1,-1.774902344E-1,-5.543975830E-1,7.150268555E-1,9.220210775E-1
3.603076857E1,-1.535339355E-1,-5.900726318E-1,6.814727783E-1,9.144197766E-1
3.603580397E1,-1.252899170E-1,-6.092529297E-1,6.436614990E-1,8.950903982E-1
3.604080885E1,-9.600830078E-2,-6.151123047E-1,6.042327881E-1,8.675701720E-1
3.604584425E1,-6.617736816E-2,-6.151123047E-1,5.626983643E-1,8.362846648E-1
3.605084914E1,-3.369140625E-2,-6.113891602E-1,5.184936523E-1,8.023512221E-1
3.605588454E1,1.464843750E-3,-6.092529297E-1,4.716186523E-1,7.704644257E-1
3.606088942E1,3.875732422E-2,-6.049957275E-1,4.231414795E-1,7.393041811E-1
3.606592482E1,7.444763184E-2,-5.991363525E-1,3.725433350E-1,7.094331225E-1
3.607092970E1,1.063995361E-1,-5.906066895E-1,3.187561035E-1,6.795164284E-1
3.607596510E1,1.367645264E-1,-5.788879395E-1,2.622833252E-1,6.500833214E-1
3.608096999E1,1.713867188E-1,-5.613250732E-1,2.010345459E-1,6.203822482E-1
3.608600539E1,2.145233154E-1,-5.352172852E-1,1.349945068E-1,5.922003986E-1
3.609101027E1,2.651214600E-1,-4.958038330E-1,6.575012207E-2,5.660688191E-1
3.609604567E1,3.183898926E-1,-4.430694580E-1,-6.149291992E-3,5.456376839E-1
3.610105055E1,3.716430664E-1,-3.807525635E-1,-8.018493652E-2,5.380712847E-1
3.610608595E1,4.286346436E-1,-3.162994385E-1,-1.574249268E-1,5.554778123E-1
3.611109084E1,4.946899414E-1,-2.539825439E-1,-2.373199463E-1,6.046040255E-1
3.611612624E1,5.687255859E-1,-1.906127930E-1,-3.188171387E-1,6.792837381E-1
3.612113112E1,6.448822021E-1,-1.261596680E-1,-4.013671875E-1,7.699902179E-1
3.612616652E1,7.162628174E-1,-5.958557129E-2,-4.839324951E-1,8.664718828E-1
3.613117140E1,7.801818848E-1,4.867553711E-3,-5.654144287E-1,9.635356468E-1
3.613620680E1,8.361053467E-1,6.399536133E-2,-6.447753906E-1,1.057782048E0
3.614121169E1,8.749847412E-1,1.156616211E-1,-7.193450928E-1,1.138610236E0
3.614624709E1,8.701934814E-1,1.374969482E-1,-7.885894775E-1,1.182377042E0
3.615125197E1,8.286437988E-1,7.997131348E-2,-8.455810547E-1,1.186614207E0
3.615628737E1,7.247772217E-1,7.537841797E-3,-8.583679199E-1,1.123456419E0
3.616129225E1,5.079956055E-1,6.346130371E-2,-8.184204102E-1,9.653490768E-1
3.616632765E1,3.370208740E-1,2.248535156E-1,-7.768707275E-1,8.761679635E-1
3.617133254E1,3.732452393E-1,3.755798340E-1,-7.758026123E-1,9.392773358E-1
3.617636794E1,5.538024902E-1,4.879608154E-1,-8.130950928E-1,1.098146887E0
3.618137282E1,7.711181641E-1,5.822448730E-1,-8.610382080E-1,1.294225294E0
3.618640822E1,9.985504150E-1,6.711883545E-1,-8.892669678E-1,1.496125823E0
3.619141310E1,1.243560791E0,7.793121338E-1,-8.823394775E-1,1.712394171E0
3.619644850E1,1.481658936E0,9.550933838E-1,-8.450469971E-1,1.954896673E0
3.620145338E1,1.657424927E0,1.179321289E0,-7.944488525E-1,2.183805181E0
3.620648879E1,1.725067139E0,1.359359741E0,-7.513122559E-1,2.321246571E0
3.621152419E1,1.690444946E0,1.414749146E0,-7.358703613E-1,2.323924364E0
3.621652907E1,1.604690552E0,1.324737549E0,-7.587585449E-1,2.214876039E0
3.622156447E1,1.516815186E0,1.129257202E0,-8.114929199E-1,2.057783005E0
3.622656935E1,1.444366455E0,8.794555664E-1,-8.770141602E-1,1.904938421E0
3.623160475E1,1.378860474E0,6.115417480E-1,-9.387969971E-1,1.776676481E0
3.623660964E1,1.308013916E0,3.335113525E-1,-9.862060547E-1,1.671745378E0
3.624164504E1,1.230255127E0,4.748535156E-2,-1.011230469E0,1.593226160E0
3.624664992E1,1.147155762E0,-2.230987549E-1,-1.017089844E0,1.549261484E0
3.625168532E1,1.063537598E0,-4.425354004E-1,-1.009628296E0,1.531763395E0
3.625669020E1,9.841766357E-1,-5.890197754E-1,-9.888610840E-1,1.514395652E0
3.626172560E1,9.176025391E-1,-6.545257568E-1,-9.499816895E-1,1.474063634E0
3.626673049E1,8.723297119E-1,-6.492004395E-1,-8.871307373E-1,1.403360710E0
3.627176588E1,8.467559814E-1,-6.028594971E-1,-8.019104004E-1,1.312819697E0
3.627677077E1,8.302459717E-1,-5.453338623E-1,-7.039031982E-1,1.217446963E0
3.628180617E1,8.089447021E-1,-4.931335449E-1,-6.043090820E-1,1.123726698E0
3.628681105E1,7.764434814E-1,-4.515991211E-1,-5.137481689E-1,1.034767330E0
3.629184645E1,7.391662598E-1,-4.276275635E-1,-4.343872070E-1,9.580836802E-1
3.629685133E1,7.082672119E-1,-4.254913330E-1,-3.726043701E-1,9.063770378E-1
3.630188674E1,6.875000000E-1,-4.372100830E-1,-3.289337158E-1,8.786388883E-1
3.630689162E1,6.747131348E-1,-4.553222656E-1,-3.044281006E-1,8.690412235E-1
3.631192702E1,6.672668457E-1,-4.771575928E-1,-2.996368408E-1,8.733307782E-1
3.631693190E1,6.645965576E-1,-5.027313232E-1,-3.129577637E-1,8.901516329E-1
3.632196730E1,6.683197021E-1,-5.272369385E-1,-3.417205811E-1,9.172802021E-1
3.632697218E1,6.816406250E-1,-5.373535156E-1,-3.800659180E-1,9.475404183E-1
3.633200758E1,6.981506348E-1,-5.203094482E-1,-4.226684570E-1,9.678764670E-1
3.633701247E1,7.120056152E-1,-4.649047852E-1,-4.631500244E-1,9.682956163E-1
3.634204787E1,7.205200195E-1,-3.679656982E-1,-5.009765625E-1,9.515909677E-1
3.634705275E1,7.231903076E-1,-2.374725342E-1,-5.355987549E-1,9.307327499E-1
3.635208815E1,7.210540771E-1,-8.621215820E-2,-5.664825439E-1,9.210070526E-1
3.635709303E1,7.141265869E-1,6.771850586E-2,-5.920562744E-1,9.301038707E-1
3.636212843E1,7.045440674E-1,2.093963623E-1,-6.101684570E-1,9.552668347E-1
3.636713332E1,6.960144043E-1,3.271179199E-1,-6.245422363E-1,9.907043906E-1
3.637216872E1,6.896362305E-1,4.102020264E-1,-6.389312744E-1,1.025717800E0
3.637717360E1,6.858978271E-1,4.522857666E-1,-6.607666016E-1,1.054339009E0
3.638220900E1,6.837768555E-1,4.517517090E-1,-6.932525635E-1,1.073419541E0
3.638721388E1,6.816406250E-1,4.118041992E-1,-7.337341309E-1,1.082858446E0
3.639224928E1,6.795043945E-1,3.404235840E-1,-7.742156982E-1,1.084907547E0
3.639725417E1,6.757812500E-1,2.504119873E-1,-8.056335449E-1,1.080940271E0
3.640228957E1,6.699218750E-1,1.556091309E-1,-8.221435547E-1,1.071881311E0
3.640729445E1,6.608734131E-1,6.665039062E-2,-8.221435547E-1,1.056937069E0
3.641232985E1,6.496887207E-1,-9.506225586E-3,-8.040466309E-1,1.033768246E0
3.641733473E1,6.400909424E-1,-6.863403320E-2,-7.726135254E-1,1.005663316E0
3.642237013E1,6.294403076E-1,-1.133728027E-1,-7.300109863E-1,9.705485734E-1
3.642737502E1,6.166534424E-1,-1.485290527E-1,-6.836700439E-1,9.325915915E-1
3.643241042E1,6.049346924E-1,-1.762237549E-1,-6.405181885E-1,8.984789055E-1
3.643741530E1,5.964202881E-1,-1.954040527E-1,-6.032409668E-1,8.705168395E-1
3.644245070E1,5.916290283E-1,-2.055206299E-1,-5.723419189E-1,8.484332081E-1
3.644745558E1,5.889587402E-1,-2.108459473E-1,-5.451812744E-1,8.297897524E-1
3.645249098E1,5.889587402E-1,-2.167053223E-1,-5.196075439E-1,8.147549289E-1
3.645749587E1,5.889587402E-1,-2.278900146E-1,-4.972381592E-1,8.037736270E-1
3.646253127E1,5.884246826E-1,-2.390747070E-1,-4.801940918E-1,7.962328105E-1
3.646753615E1,5.878906250E-1,-2.545166016E-1,-4.690093994E-1,7.939545983E-1
3.647257155E1,5.873718262E-1,-2.949981689E-1,-4.647521973E-1,8.049994949E-1
3.647757643E1,5.873718262E-1,-3.546600342E-1,-4.631500244E-1,8.278268823E-1
3.648261183E1,5.857696533E-1,-4.201660156E-1,-4.615631104E-1,8.559825187E-1
3.648761672E1,5.836334229E-1,-4.862213135E-1,-4.615631104E-1,8.888642432E-1
3.649265212E1,5.820312500E-1,-5.511932373E-1,-4.647521973E-1,9.265899663E-1
3.649765700E1,5.793762207E-1,-6.124572754E-1,-4.716796875E-1,9.660550952E-1
3.650269240E1,5.767059326E-1,-6.689147949E-1,-4.828643799E-1,1.006575752E0
3.650769728E1,5.729827881E-1,-7.157745361E-1,-4.961853027E-1,1.042517298E0
3.651273268E1,5.703277588E-1,-7.472076416E-1,-5.110931396E-1,1.069957574E0
3.651773757E1,5.671234131E-1,-7.589263916E-1,-5.254669189E-1,1.083380689E0
3.652277296E1,5.628662109E-1,-7.498626709E-1,-5.382537842E-1,1.081124199E0
3.652777785E1,5.591278076E-1,-7.216339111E-1,-5.489044189E-1,1.065211466E0
3.653281325E1,5.554046631E-1,-6.795654297E-1,-5.569000244E-1,1.039433091E0
3.653781813E1,5.522155762E-1,-6.278991699E-1,-5.622253418E-1,1.007619345E0
3.654285353E1,5.490112305E-1,-5.746307373E-1,-5.659484863E-1,9.756595229E-1
3.654788893E1,5.474243164E-1,-5.251007080E-1,-5.702209473E-1,9.489763245E-1
3.655289382E1,5.452880859E-1,-4.814300537E-1,-5.765991211E-1,9.282136283E-1
3.655792922E1,5.436859131E-1,-4.430694580E-1,-5.856628418E-1,9.137318430E-1
3.656293410E1,5.431518555E-1,-4.079132080E-1,-5.973815918E-1,9.045838212E-1
3.656796950E1,5.447540283E-1,-3.738250732E-1,-6.112213135E-1,9.000520156E-1
3.657297438E1,5.484771729E-1,-3.402709961E-1,-6.261444092E-1,8.992599074E-1
3.657800978E1,5.538024902E-1,-3.035278320E-1,-6.405181885E-1,8.994942428E-1
3.658301466E1,5.607299805E-1,-2.641143799E-1,-6.549072266E-1,9.017083742E-1
3.658805007E1,5.681915283E-1,-2.257537842E-1,-6.698150635E-1,9.068950343E-1
3.659305495E1,5.772399902E-1,-1.943359375E-1,-6.852569580E-1,9.168149003E-1
3.659809035E1,5.868377686E-1,-1.735687256E-1,-7.033691406E-1,9.323265614E-1
3.660309523E1,5.980224609E-1,-1.661071777E-1,-7.220153809E-1,9.521179908E-1
3.660813063E1,6.081390381E-1,-1.751556396E-1,-7.422485352E-1,9.754206660E-1
3.661313551E1,6.156005859E-1,-1.948699951E-1,-7.603607178E-1,9.975403839E-1
3.661817091E1,6.182556152E-1,-2.209625244E-1,-7.752838135E-1,1.015937712E0
3.662317580E1,6.150665283E-1,-2.534637451E-1,-7.843322754E-1,1.028458955E0
3.662821120E1,6.102752686E-1,-2.902069092E-1,-7.870025635E-1,1.037318171E0
3.663321608E1,6.044158936E-1,-3.290863037E-1,-7.816619873E-1,1.041446989E0
3.663825148E1,5.974884033E-1,-3.711700439E-1,-7.715454102E-1,1.044050724E0
3.664325636E1,5.878906250E-1,-4.185791016E-1,-7.571716309E-1,1.046007997E0
3.664829176E1,5.761871338E-1,-4.729003906E-1,-7.401275635E-1,1.050435720E0
3.665329665E1,5.655212402E-1,-5.357513428E-1,-7.230834961E-1,1.062870414E0
3.665833205E1,5.596618652E-1,-6.049957275E-1,-7.071075439E-1,1.085929239E0
3.666333693E1,5.591278076E-1,-6.795654297E-1,-6.943206787E-1,1.120943479E0
3.666837233E1,5.575408936E-1,-7.562561035E-1,-6.842041016E-1,1.162286709E0
3.667337721E1,5.532836914E-1,-8.308258057E-1,-6.772766113E-1,1.206274418E0
3.667841261E1,5.458221436E-1,-9.027404785E-1,-6.735382080E-1,1.251605330E0
3.668341750E1,5.372924805E-1,-9.730377197E-1,-6.735382080E-1,1.299668931E0
3.668845290E1,5.314331055E-1,-1.041748047E0,-6.724853516E-1,1.349035465E0
3.669345778E1,5.250396729E-1,-1.106201172E0,-6.687469482E-1,1.395195388E0
3.669849318E1,5.133361816E-1,-1.167984009E0,-6.639556885E-1,1.438241230E0
3.670349806E1,4.962921143E-1,-1.233505249E0,-6.607666016E-1,1.484740234E0
3.670853346E1,4.781799316E-1,-1.299545288E0,-6.602325439E-1,1.534073341E0
3.671353835E1,4.606018066E-1,-1.357070923E0,-6.623535156E-1,1.578767777E0
3.671857375E1,4.424896240E-1,-1.394348145E0,-6.676788330E-1,1.608041927E0
3.672357863E1,4.238433838E-1,-1.409805298E0,-6.746063232E-1,1.619347981E0
3.672861403E1,4.036102295E-1,-1.411392212E0,-6.820678711E-1,1.618686435E0
3.673361891E1,3.849639893E-1,-1.405532837E0,-6.905822754E-1,1.612644942E0
3.673865431E1,3.679199219E-1,-1.394882202E0,-6.985778809E-1,1.602832643E0
3.674365920E1,3.519439697E-1,-1.382629395E0,-7.071075439E-1,1.592334663E0
3.674869460E1,3.365020752E-1,-1.368789673E0,-7.150878906E-1,1.580559871E0
3.675369948E1,3.210449219E-1,-1.354400635E0,-7.220153809E-1,1.568048829E0
3.675873488E1,3.093261719E-1,-1.340026855E0,-7.305297852E-1,1.557250276E0
3.676373976E1,2.997436523E-1,-1.328842163E0,-7.406616211E-1,1.550563571E0
3.676877516E1,2.928161621E-1,-1.321914673E0,-7.550354004E-1,1.550251000E0
3.677378004E1,2.880249023E-1,-1.318191528E0,-7.710113525E-1,1.554041748E0
3.677881545E1,2.832336426E-1,-1.319793701E0,-7.891235352E-1,1.563583277E0
3.678382033E1,2.779083252E-1,-1.322982788E0,-8.072357178E-1,1.574530406E0
3.678885573E1,2.672576904E-1,-1.322982788E0,-8.253479004E-1,1.582058560E0
3.679386061E1,2.571258545E-1,-1.317657471E0,-8.466491699E-1,1.587182955E0
3.679889601E1,2.587280273E-1,-1.293685913E0,-8.722229004E-1,1.581561324E0
3.680390090E1,2.560729980E-1,-1.239898682E0,-8.935241699E-1,1.549615295E0
3.680893630E1,2.299652100E-1,-1.156265259E0,-9.068450928E-1,1.487347091E0
3.681394118E1,1.884307861E-1,-1.061462402E0,-9.126892090E-1,1.412519092E0
3.681897658E1,1.548614502E-1,-9.821014404E-1,-9.142913818E-1,1.350716121E0
3.682398146E1,1.420898438E-1,-9.373626709E-1,-9.137573242E-1,1.316734881E0
3.682901686E1,1.431427002E-1,-9.219055176E-1,-9.121704102E-1,1.304781389E0
3.683402174E1,1.378173828E-1,-9.245758057E-1,-9.105682373E-1,1.304978378E0
3.683905715E1,1.165161133E-1,-9.410858154E-1,-9.078979492E-1,1.312820324E0
3.684406203E1,8.721923828E-2,-9.655914307E-1,-9.036407471E-1,1.325345467E0
3.684909743E1,6.431579590E-2,-9.810333252E-1,-8.945922852E-1,1.329232208E0
3.685410231E1,5.792236328E-2,-9.730377197E-1,-8.818054199E-1,1.314434556E0
3.685913771E1,6.324768066E-2,-9.384155273E-1,-8.652954102E-1,1.278029780E0
3.686414259E1,6.964111328E-2,-8.920898438E-1,-8.471832275E-1,1.232231145E0
3.686917799E1,7.017517090E-2,-8.718414307E-1,-8.322753906E-1,1.207358423E0
3.687418288E1,6.591796875E-2,-9.144592285E-1,-8.264160156E-1,1.234319363E0
3.687921828E1,6.219482422E-2,-1.032165527E0,-8.317413330E-1,1.327037120E0
3.688425368E1,6.964111328E-2,-1.208465576E0,-8.471832275E-1,1.477483792E0
3.688925856E1,9.681701660E-2,-1.399673462E0,-8.652954102E-1,1.648391786E0
3.689429396E1,1.410217285E-1,-1.561599731E0,-8.759460449E-1,1.796040735E0
3.689929884E1,1.868286133E-1,-1.661743164E0,-8.684844971E-1,1.884293129E0
3.690433424E1,2.166595459E-1,-1.684112549E0,-8.349304199E-1,1.892164169E0
3.690933913E1,2.310333252E-1,-1.643096924E0,-7.758026123E-1,1.831669619E0
3.691437453E1,2.512664795E-1,-1.583969116E0,-6.932525635E-1,1.747195502E0
3.691937941E1,3.167877197E-1,-1.590896606E0,-5.883178711E-1,1.725521483E0
3.692441481E1,4.281005859E-1,-1.661743164E0,-4.631500244E-1,1.777404962E0
3.692941969E1,5.234527588E-1,-1.689971924E0,-3.236083984E-1,1.798535596E0
3.693445509E1,5.729827881E-1,-1.645217896E0,-1.755371094E-1,1.750961015E0
3.693945998E1,5.506134033E-1,-1.530715942E0,-2.586364746E-2,1.626940486E0
3.694449538E1,4.723205566E-1,-1.414062500E0,1.238098145E-1,1.495990753E0
3.694950026E1,3.444824219E-1,-1.313934326E0,2.681427002E-1,1.384554824E0
3.695453566E1,1.772308350E-1,-1.216995239E0,4.045104980E-1,1.294649344E0
3.695954054E1,-3.860473633E-3,-1.136032104E0,5.408630371E-1,1.258219643E0
3.696457594E1,-1.748352051E-1,-1.078506470E0,6.836090088E-1,1.288823041E0
3.696958083E1,-3.197021484E-1,-1.035888672E0,8.359375000E-1,1.368965415E0
3.697461623E1,-4.320983887E-1,-9.900817871E-1,9.973297119E-1,1.470250835E0
3.697962111E1,-5.162506104E-1,-9.197845459E-1,1.167236328E0,1.573200225E0
3.698465651E1,-5.833587646E-1,-8.148498535E-1,1.335540771E0,1.669717606E0
3.698966139E1,-6.424865723E-1,-6.795654297E-1,1.484146118E0,1.754220017E0
3.699469679E1,-6.941528320E-1,-5.336151123E-1,1.598663330E0,1.822722602E0
3.699970168E1,-7.388916016E-1,-3.892822266E-1,1.681228638E0,1.877240310E0
3.700473708E1,-7.719116211E-1,-2.481231689E-1,1.745666504E0,1.924776403E0
3.700974196E1,-7.942810059E-1,-1.096496582E-1,1.807983398E0,1.977804169E0
3.701477736E1,-8.086700439E-1,2.137756348E-2,1.872436523E0,2.039711444E0
3.701978224E1,-8.155822754E-1,1.316375732E-1,1.936355591E0,2.105225848E0
3.702481764E1,-8.129272461E-1,2.046051025E-1,1.996002197E0,2.164887694E0
3.702982253E1,-7.964172363E-1,2.312316895E-1,2.043945312E0,2.205778989E0
3.703485793E1,-7.665863037E-1,2.168579102E-1,2.076431274E0,2.224016356E0
3.703986281E1,-7.266387939E-1,1.683807373E-1,2.094009399E0,2.222888071E0
3.704489821E1,-7.069244385E-1,1.438903809E-1,2.105728149E0,2.225879072E0
3.704990309E1,-7.852325439E-1,2.408294678E-1,2.129165649E0,2.282090126E0
3.705493849E1,-9.876251221E-1,4.187316895E-1,2.166976929E0,2.417959598E0
3.705994338E1,-1.245422363E0,5.588073730E-1,2.207458496E0,2.595422038E0
3.706497878E1,-1.465927124E0,6.216583252E-1,2.239959717E0,2.748239607E0
3.706998366E1,-1.590560913E0,6.450958252E-1,2.260192871E0,2.838045887E0
3.707501906E1,-1.612945557E0,6.839752197E-1,2.270843506E0,2.868125816E0
3.708002394E1,-1.562332153E0,7.835845947E-1,2.277770996E0,2.871084688E0
3.708505934E1,-1.476058960E0,9.364471436E-1,2.284698486E0,2.876722176E0
3.709006422E1,-1.393493652E0,1.099960327E0,2.296951294E0,2.903054000E0
3.709509962E1,-1.335433960E0,1.253356934E0,2.317184448E0,2.953579393E0
3.710010451E1,-1.308273315E0,1.366271973E0,2.345413208E0,3.013177938E0
3.710513991E1,-1.309875488E0,1.425399780E0,2.377899170E0,3.066258761E0
3.711014479E1,-1.332778931E0,1.437118530E0,2.407730103E0,3.104637434E0
3.711518019E1,-1.368988037E0,1.421676636E0,2.429031372E0,3.129774131E0
3.712018507E1,-1.410003662E0,1.406219482E0,2.438629150E0,3.148408438E0
3.712522048E1,-1.451019287E0,1.416885376E0,2.433837891E0,3.168057452E0
3.713022536E1,-1.487777710E0,1.455230713E0,2.417846680E0,3.190166376E0
3.713526076E1,-1.517593384E0,1.504760742E0,2.392288208E0,3.207871169E0
3.714026564E1,-1.535705566E0,1.553771973E0,2.359268188E0,3.215391938E0
3.714530104E1,-1.541564941E0,1.580398560E0,2.320907593E0,3.203231826E0
3.715030592E1,-1.532516479E0,1.568679810E0,2.277770996E0,3.161898767E0
3.715534132E1,-1.505340576E0,1.521804810E0,2.230361938E0,3.091351566E0
3.716034621E1,-1.462738037E0,1.463745117E0,2.180297852E0,3.005969237E0
3.716538161E1,-1.414260864E0,1.409423828E0,2.129699707E0,2.919285899E0
3.717038649E1,-1.368988037E0,1.358291626E0,2.079101562E0,2.835797541E0
3.717542189E1,-1.334365845E0,1.303421021E0,2.031158447E0,2.757724280E0
3.718042677E1,-1.305084229E0,1.244842529E0,1.986419678E0,2.683046944E0
3.718546217E1,-1.276321411E0,1.186248779E0,1.945938110E0,2.612060038E0
3.719046706E1,-1.245422363E0,1.131393433E0,1.908660889E0,2.544428099E0
3.719550246E1,-1.211868286E0,1.077590942E0,1.873504639E0,2.477871388E0
3.720050734E1,-1.174575806E0,1.021667480E0,1.839416504E0,2.409748086E0
3.720554274E1,-1.136230469E0,9.625396729E-1,1.806396484E0,2.341061844E0
3.721054762E1,-1.097885132E0,8.996887207E-1,1.772308350E0,2.270653748E0
3.721558302E1,-1.062728882E0,8.352508545E-1,1.737152100E0,2.201075665E0
3.722061842E1,-1.029174805E0,7.739868164E-1,1.699325562E0,2.132126576E0
3.722562331E1,-9.950866699E-1,7.217864990E-1,1.659912109E0,2.065546282E0
3.723065871E1,-9.572753906E-1,6.818389893E-1,1.618911743E0,2.000538881E0
3.723566359E1,-9.183807373E-1,6.568145752E-1,1.576293945E0,1.938951048E0
3.724069899E1,-8.832397461E-1,6.520233154E-1,1.533157349E0,1.885687755E0
3.724570387E1,-8.549957275E-1,6.663970947E-1,1.491607666E0,1.843907864E0
3.725073927E1,-8.283691406E-1,6.946258545E-1,1.451660156E0,1.809977271E0
3.725574416E1,-7.980041504E-1,7.324523926E-1,1.414901733E0,1.781921448E0
3.726077956E1,-7.703094482E-1,7.734527588E-1,1.382415771E0,1.761442358E0
3.726578444E1,-7.532653809E-1,8.134002686E-1,1.356323242E0,1.751753826E0
3.727081984E1,-7.500762939E-1,8.432312012E-1,1.333419800E0,1.746900589E0
3.727582472E1,-7.617950439E-1,8.581542969E-1,1.313171387E0,1.743897812E0
3.728086012E1,-7.809600830E-1,8.560180664E-1,1.295059204E0,1.737769813E0
3.728586501E1,-7.990722656E-1,8.421630859E-1,1.278015137E0,1.726579810E0
3.729090041E1,-8.102569580E-1,8.240661621E-1,1.260437012E0,1.710059308E0
3.729590529E1,-8.113250732E-1,8.102111816E-1,1.239135742E0,1.688238111E0
3.730094069E1,-8.028106689E-1,8.048858643E-1,1.214630127E0,1.663632342E0
3.730594557E1,-7.863006592E-1,8.059539795E-1,1.187469482E0,1.636433413E0
3.731098097E1,-7.676544189E-1,8.128662109E-1,1.158706665E0,1.610169531E0
3.731598586E1,-7.479400635E-1,8.224639893E-1,1.129943848E0,1.585129159E0
3.732102126E1,-7.266387939E-1,8.320465088E-1,1.100646973E0,1.559400233E0
3.732602614E1,-6.989440918E-1,8.459014893E-1,1.070297241E0,1.532843227E0
3.733106154E1,-6.621856689E-1,8.656005859E-1,1.037277222E0,1.504559161E0
3.733606642E1,-6.153259277E-1,8.922424316E-1,1.001052856E0,1.475408206E0
3.734110182E1,-5.615234375E-1,9.204711914E-1,9.616394043E-1,1.444758156E0
3.734610671E1,-5.034637451E-1,9.433746338E-1,9.179534912E-1,1.409279977E0
3.735114211E1,-4.406127930E-1,9.593505859E-1,8.678894043E-1,1.366647430E0
3.735614699E1,-3.782958984E-1,9.689331055E-1,8.103637695E-1,1.318570661E0
3.736118239E1,-3.207702637E-1,9.737243652E-1,7.459259033E-1,1.267847844E0
3.736618727E1,-2.685699463E-1,9.700012207E-1,6.761474609E-1,1.212521164E0
3.737122267E1,-2.222290039E-1,9.561462402E-1,6.037139893E-1,1.152420038E0
3.737622756E1,-1.796264648E-1,9.305877686E-1,5.328674316E-1,1.087293411E0
3.738126296E1,-1.396789551E-1,8.975677490E-1,4.636230469E-1,1.019845284E0
3.738626784E1,-9.812927246E-2,8.602752686E-1,3.986511230E-1,9.532185530E-1
3.739130324E1,-5.711364746E-2,8.176727295E-1,3.405914307E-1,8.876109418E-1
3.739630812E1,-1.397705078E-2,7.697296143E-1,2.905120850E-1,8.228464672E-1
3.740134352E1,3.129577637E-2,7.138061523E-1,2.495117188E-1,7.568056200E-1
3.740634840E1,7.496643066E-2,6.509552002E-1,2.159576416E-1,6.899277798E-1
3.741138380E1,1.175842285E-1,5.790405273E-1,1.909179688E-1,6.209377214E-1
